State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Jaunpur,Jaunpur,"Water Melon","Water Melon",Medium,26/04/2025,1100,1145,1125
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,26/04/2025,4400,4600,4500
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Lentil (Masur)(Whole)","Kala Masoor New",FAQ,26/04/2025,6710,6910,6810
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,26/04/2025,1240,1440,1340
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Pomegranate,Pomogranate,Medium,26/04/2025,7970,8170,8070
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Pumpkin,Pumpkin,FAQ,26/04/2025,920,1120,1020
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Rice,Common,FAQ,26/04/2025,3280,3480,3380
"Uttar Pradesh",Jaunpur,Shahganj,Cabbage,Cabbage,FAQ,26/04/2025,900,1100,1000
"Uttar Pradesh",Jaunpur,Shahganj,Pomegranate,Pomogranate,Medium,26/04/2025,8100,8300,8210
"Uttar Pradesh",Jaunpur,Shahganj,Pumpkin,Pumpkin,FAQ,26/04/2025,900,1100,1000
"Uttar Pradesh",Jaunpur,Shahganj,Tomato,Hybrid,FAQ,26/04/2025,600,750,680
"Uttar Pradesh",Jaunpur,Shahganj,"Water Melon","Water Melon",Medium,26/04/2025,1100,1250,1140
"Uttar Pradesh",Jhansi,Chirgaon,Tomato,Deshi,FAQ,26/04/2025,500,550,520
"Uttar Pradesh",Jhansi,Gurusarai,Onion,Red,FAQ,26/04/2025,1250,1285,1270
"Uttar Pradesh",Jhansi,Gurusarai,Onion,Red,Non-FAQ,26/04/2025,1010,1210,1160
"Uttar Pradesh",Jhansi,Gurusarai,Tomato,Local,FAQ,26/04/2025,550,580,565
"Uttar Pradesh",Jhansi,Jhansi,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,1650,1750,1700
"Uttar Pradesh",Jhansi,Jhansi,Orange,Orange,Medium,26/04/2025,4900,5120,5000
"Uttar Pradesh",Jhansi,Jhansi,Tomato,Deshi,FAQ,26/04/2025,480,550,500
"Uttar Pradesh",Jhansi,"Jhansi (Grain)",Groundnut,Local,FAQ,26/04/2025,4300,4500,4400
"Uttar Pradesh",Jhansi,"Jhansi (Grain)","White Peas","White Peas",FAQ,26/04/2025,3500,3600,3540
"Uttar Pradesh",Jhansi,Mauranipur,Apple,"Kasmir/Shimla - II",Medium,26/04/2025,9400,9950,9800
"Uttar Pradesh",Jhansi,Mauranipur,Onion,Red,Non-FAQ,26/04/2025,1000,1200,1120
"Uttar Pradesh",Jhansi,Moth,Tomato,Deshi,FAQ,26/04/2025,670,740,700
"Uttar Pradesh",Kannuj,Chhibramau,Cabbage,Cabbage,FAQ,26/04/2025,950,1100,1020
"Uttar Pradesh",Kannuj,Chhibramau,Ginger(Green),"Green Ginger",FAQ,26/04/2025,4200,4400,4300
"Uttar Pradesh",Kannuj,Chhibramau,"Green Chilli","Green Chilly",FAQ,26/04/2025,3050,3250,3150
"Uttar Pradesh",Kannuj,Chhibramau,Maize,Yellow,FAQ,26/04/2025,2325,2400,2370
"Uttar Pradesh",Kanpur,Choubepur,Apple,Apple,Medium,26/04/2025,9300,9500,9400
"Uttar Pradesh",Kanpur,Choubepur,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,670,870,770
"Uttar Pradesh",Kanpur,Choubepur,Gur(Jaggery),Yellow,FAQ,26/04/2025,4070,4170,4120
"Uttar Pradesh",Kanpur,Choubepur,Maize,Yellow,FAQ,26/04/2025,2300,2400,2345
"Uttar Pradesh",Kanpur,Choubepur,Mustard,Sarson(Black),FAQ,26/04/2025,5970,6070,6020
"Uttar Pradesh",Kanpur,Choubepur,Paddy(Dhan)(Common),Common,Non-FAQ,26/04/2025,2000,2100,2060
"Uttar Pradesh",Kanpur,Choubepur,Pumpkin,Pumpkin,FAQ,26/04/2025,720,920,820
"Uttar Pradesh",Kanpur,Kanpur(Grain),"Barley (Jau)",Dara,FAQ,26/04/2025,2300,2400,2340
"Uttar Pradesh",Kanpur,Kanpur(Grain),Ginger(Green),"Green Ginger",FAQ,26/04/2025,4300,4500,4400
"Uttar Pradesh",Kanpur,Kanpur(Grain),"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,26/04/2025,8850,8950,8900
"Uttar Pradesh",Kanpur,Kanpur(Grain),Jowar(Sorghum),White,FAQ,26/04/2025,3321,3421,3371
"Uttar Pradesh",Kanpur,Kanpur(Grain),Onion,Red,FAQ,26/04/2025,1300,1500,1400
"Uttar Pradesh",Kanpur,Kanpur(Grain),Tomato,Deshi,FAQ,26/04/2025,690,890,790
"Uttar Pradesh",Kanpur,Uttaripura,"Barley (Jau)",Dara,FAQ,26/04/2025,2280,2380,2330
"Uttar Pradesh",Kanpur,Uttaripura,Maize,Yellow,FAQ,26/04/2025,2250,2350,2300
"Uttar Pradesh",Kanpur,Uttaripura,Pumpkin,Pumpkin,FAQ,26/04/2025,720,920,820
"Uttar Pradesh",Kanpur,Varipaal,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,600,650,620
"Uttar Pradesh",Kanpur,Varipaal,Brinjal,Brinjal,FAQ,26/04/2025,800,820,810
"Uttar Pradesh",Kanpur,Varipaal,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,800,1500,1200
"Uttar Pradesh",Kanpur,Varipaal,Mango,Langra,Medium,26/04/2025,3200,3800,3500
"Uttar Pradesh",Kasganj,Kasganj,Apple,"Kasmir/Shimla - II",Medium,26/04/2025,9340,9700,9510
"Uttar Pradesh",Kasganj,Kasganj,"Green Chilli","Green Chilly",FAQ,26/04/2025,2500,2780,2630
"Uttar Pradesh",Kasganj,Kasganj,Onion,Red,FAQ,26/04/2025,1340,1700,1495
"Uttar Pradesh",Kasganj,Kasganj,Potato,Desi,FAQ,26/04/2025,900,1200,1090
"Uttar Pradesh",Kasganj,Kasganj,Wheat,Dara,FAQ,26/04/2025,2425,2500,2450
"Uttar Pradesh",Kaushambi,Manjhanpur,Cabbage,Cabbage,FAQ,26/04/2025,700,840,760
"Uttar Pradesh",Kaushambi,Manjhanpur,Carrot,Carrot,FAQ,26/04/2025,1520,1690,1600
"Uttar Pradesh",Kaushambi,Manjhanpur,Onion,Red,FAQ,26/04/2025,1240,1410,1320
"Uttar Pradesh",Kaushambi,Manjhanpur,Pomegranate,Pomogranate,Medium,26/04/2025,8030,8275,8150
"Uttar Pradesh",Kaushambi,Manjhanpur,Pumpkin,Pumpkin,FAQ,26/04/2025,600,740,665
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1720,1765,1740
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Gur(Jaggery),Pathari,FAQ,26/04/2025,3200,3265,3239
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Pumpkin,Pumpkin,FAQ,26/04/2025,1550,1600,1585
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,950,1050,1000
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Onion,Red,Non-FAQ,26/04/2025,1200,1280,1240
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Papaya,Papaya,Medium,26/04/2025,260,270,265.5
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Rice,"1009 Kar",FAQ,26/04/2025,3120,3210,3160
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Ridgeguard(Tori),Other,FAQ,26/04/2025,2445,2525,2485
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Wheat,Dara,FAQ,26/04/2025,2400,2480,2440
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Wheat,Dara,Non-FAQ,26/04/2025,2185,2285,2240
"Uttar Pradesh",Kushinagar,"Tamkuhi road",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,26/04/2025,2300,2345,2320
"Uttar Pradesh",Kushinagar,"Tamkuhi road",Wheat,Dara,FAQ,26/04/2025,2425,2450,2440
"Uttar Pradesh",Lakhimpur,Golagokarnath,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,950,1080,1020
"Uttar Pradesh",Lakhimpur,Golagokarnath,Garlic,Garlic,FAQ,26/04/2025,6560,6660,6620
"Uttar Pradesh",Lakhimpur,Lakhimpur,Carrot,Carrot,FAQ,26/04/2025,1320,1400,1350
"Uttar Pradesh",Lakhimpur,Lakhimpur,Garlic,Desi,FAQ,26/04/2025,6500,6700,6630
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Lentil (Masur)(Whole)","Masoor Gola",Non-FAQ,26/04/2025,6250,6390,6320
"Uttar Pradesh",Lakhimpur,Lakhimpur,Papaya,Papaya,Medium,26/04/2025,2540,2720,2680
"Uttar Pradesh",Lakhimpur,Lakhimpur,Tomato,Deshi,FAQ,26/04/2025,680,750,710
"Uttar Pradesh",Lucknow,Lucknow,Apple,"Kasmir/Shimla - II",Medium,26/04/2025,9400,9600,9500
"Uttar Pradesh",Lucknow,Lucknow,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,26/04/2025,6780,6980,6880
"Uttar Pradesh",Lucknow,Lucknow,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,2410,2510,2460
"Uttar Pradesh",Lucknow,Lucknow,"Bitter gourd","Bitter Gourd",FAQ,26/04/2025,2400,2500,2450
"Uttar Pradesh",Lucknow,Lucknow,Brinjal,Round/Long,FAQ,26/04/2025,1250,1350,1300
"Uttar Pradesh",Lucknow,Lucknow,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1040,1140,1090
"Uttar Pradesh",Lucknow,Lucknow,Gur(Jaggery),Yellow,FAQ,26/04/2025,4200,4400,4300
"Uttar Pradesh",Lucknow,Lucknow,Pomegranate,Pomogranate,Medium,26/04/2025,8200,8400,8300
"Uttar Pradesh",Lucknow,Lucknow,"Sponge gourd","Sponge gourd",FAQ,26/04/2025,2500,2600,2550
"Uttar Pradesh",Maharajganj,Anandnagar,Orange,Orange,Medium,26/04/2025,3500,4000,3800
"Uttar Pradesh",Maharajganj,Nautnava,Ginger(Green),"Green Ginger",FAQ,26/04/2025,2500,2800,2600
"Uttar Pradesh",Maharajganj,Nautnava,"Mousambi(Sweet Lime)",Mousambi,Medium,26/04/2025,3200,3400,3300
"Uttar Pradesh",Maharajganj,Nautnava,Onion,Red,FAQ,26/04/2025,1500,1800,1600
"Uttar Pradesh",Mahoba,Mahoba,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,800,900,830
"Uttar Pradesh",Mahoba,Mahoba,"Green Chilli","Green Chilly",FAQ,26/04/2025,2400,2500,2420
"Uttar Pradesh",Mahoba,Mahoba,Potato,Desi,FAQ,26/04/2025,1150,1250,1200
"Uttar Pradesh",Mainpuri,Bewar,Potato,Local,FAQ,26/04/2025,800,1000,900
"Uttar Pradesh",Mainpuri,Mainpuri,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,26/04/2025,10185,10340,10270
"Uttar Pradesh",Mainpuri,Mainpuri,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,26/04/2025,9980,10150,10075
"Uttar Pradesh",Mainpuri,Mainpuri,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,635,825,745
"Uttar Pradesh",Mainpuri,Mainpuri,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,835,1025,945
"Uttar Pradesh",Mainpuri,Mainpuri,"Jack Fruit","Jack Fruit",Medium,26/04/2025,2255,2445,2365
"Uttar Pradesh",Mainpuri,Mainpuri,Onion,Red,FAQ,26/04/2025,1070,1260,1180
"Uttar Pradesh",Mainpuri,Mainpuri,Pumpkin,Pumpkin,FAQ,26/04/2025,455,645,565
"Uttar Pradesh",Mainpuri,Mainpuri,Raddish,Raddish,FAQ,26/04/2025,1500,1700,1600
"Uttar Pradesh",Mainpuri,Mainpuri,Spinach,Spinach,FAQ,26/04/2025,940,1130,1050
"Uttar Pradesh",Mainpuri,Mainpuri,"Water Melon","Water Melon",Medium,26/04/2025,1020,1150,1080
"Uttar Pradesh",Mainpuri,Mainpuri,Wheat,Dara,FAQ,26/04/2025,2411,2427,2425
"Uttar Pradesh",Mathura,Kosikalan,Apple,"Kasmir/Shimla - II",Medium,26/04/2025,10400,10490,10450
"Uttar Pradesh",Mathura,Kosikalan,Cabbage,Cabbage,FAQ,26/04/2025,740,810,780
"Uttar Pradesh",Mathura,Kosikalan,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,900,1030,1000
"Uttar Pradesh",Mathura,Kosikalan,Garlic,Desi,FAQ,26/04/2025,5800,5860,5840
"Uttar Pradesh",Mathura,Kosikalan,Onion,Red,FAQ,26/04/2025,1100,1300,1200
"Uttar Pradesh",Mathura,Kosikalan,Potato,Desi,FAQ,26/04/2025,1100,1180,1140
"Uttar Pradesh",Mathura,Kosikalan,Pumpkin,Pumpkin,FAQ,26/04/2025,700,900,800
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Gur(Jaggery),Achhu,FAQ,26/04/2025,5400,5500,5450
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Wheat,Dara,FAQ,26/04/2025,2400,2450,2425
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Green Chilli","Green Chilly",FAQ,26/04/2025,800,1000,900
"Uttar Pradesh",Meerut,Meerut,Apple,Delicious,Medium,26/04/2025,9510,9710,9610
"Uttar Pradesh",Meerut,Meerut,"Bengal Gram(Gram)(Whole)","Desi (Whole)",Non-FAQ,26/04/2025,6600,6800,6700
"Uttar Pradesh",Meerut,Meerut,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,26/04/2025,10100,10180,10140
"Uttar Pradesh",Meerut,Meerut,Brinjal,Brinjal,FAQ,26/04/2025,1120,1310,1210
"Uttar Pradesh",Meerut,Meerut,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,970,1170,1070
"Uttar Pradesh",Meerut,Meerut,Ginger(Green),"Green Ginger",FAQ,26/04/2025,3800,3980,3880
"Uttar Pradesh",Meerut,Meerut,"Mustard Oil","Mustard Oil",FAQ,26/04/2025,13840,13920,13880
"Uttar Pradesh",Meerut,Meerut,Peas(Dry),Peas(Dry),FAQ,26/04/2025,4450,4530,4490
"Uttar Pradesh",Meerut,Meerut,Pumpkin,Pumpkin,FAQ,26/04/2025,850,1050,950
"Uttar Pradesh",Mirzapur,Mirzapur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",Non-FAQ,26/04/2025,9470,9575,9525
"Uttar Pradesh",Mirzapur,Mirzapur,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,26/04/2025,10475,10565,10525
"Uttar Pradesh",Mirzapur,Mirzapur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,26/04/2025,6600,6700,6655
"Uttar Pradesh",Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,26/04/2025,1180,1265,1220
"Uttar Pradesh",Mirzapur,Mirzapur,"Mousambi(Sweet Lime)",Mousambi,Medium,26/04/2025,3350,3450,3400
"Uttar Pradesh",Mirzapur,Mirzapur,Papaya,Papaya,Medium,26/04/2025,2675,2745,2700
"Uttar Pradesh",Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),FAQ,26/04/2025,4300,4400,4350
"Uttar Pradesh",Mirzapur,Mirzapur,Pumpkin,Pumpkin,FAQ,26/04/2025,900,985,950
"Uttar Pradesh",Mirzapur,Mirzapur,Rice,Coarse,FAQ,26/04/2025,3300,3375,3345
"Uttar Pradesh",Mirzapur,Mirzapur,Wheat,Dara,FAQ,26/04/2025,2400,2445,2425
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,750,850,800
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Capsicum,Capsicum,FAQ,26/04/2025,2000,2200,2100
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,2000,2300,2200
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Mustard Oil","Mustard Oil",FAQ,26/04/2025,13600,13900,13700
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Potato,Desi,FAQ,26/04/2025,900,1200,1050
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Potato,Desi,Non-FAQ,26/04/2025,700,850,750
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,26/04/2025,2425,2500,2450
"Uttar Pradesh",Muzaffarnagar,Shahpur,"Banana - Green","Banana - Green",FAQ,26/04/2025,1010,1040,1025
"Uttar Pradesh",Muzaffarnagar,Shahpur,Brinjal,Round/Long,FAQ,26/04/2025,655,680,665
"Uttar Pradesh",Muzaffarnagar,Shahpur,Gur(Jaggery),Yellow,FAQ,26/04/2025,2910,3100,3040
"Uttar Pradesh",Muzaffarnagar,Shahpur,Pumpkin,Pumpkin,FAQ,26/04/2025,580,620,600
"Uttar Pradesh",Muzaffarnagar,Shahpur,Wood,Other,FAQ,26/04/2025,420,485,455
"Uttar Pradesh",Pillibhit,Pilibhit,Cabbage,Cabbage,FAQ,26/04/2025,1030,1120,1070
"Uttar Pradesh",Pillibhit,Pilibhit,Tomato,Local,FAQ,26/04/2025,720,800,760
"Uttar Pradesh",Pillibhit,Puranpur,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1165,1250,1205
"Uttar Pradesh",Pillibhit,Puranpur,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,2260,2350,2305
"Uttar Pradesh",Pillibhit,Puranpur,Lemon,Lemon,FAQ,26/04/2025,6730,6825,6785
"Uttar Pradesh",Pillibhit,Puranpur,Potato,Potato,FAQ,26/04/2025,1110,1190,1150
"Uttar Pradesh",Pillibhit,Vishalpur,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,26/04/2025,11900,12100,11980
"Uttar Pradesh",Pillibhit,Vishalpur,Banana,"Banana - Ripe",Medium,26/04/2025,2750,2810,2780
"Uttar Pradesh",Pillibhit,Vishalpur,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,26/04/2025,10100,10200,10160
"Uttar Pradesh",Pillibhit,Vishalpur,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1190,1208,1200
"Uttar Pradesh",Pillibhit,Vishalpur,"Green Chilli","Green Chilly",FAQ,26/04/2025,2275,2325,2300
"Uttar Pradesh",Pillibhit,Vishalpur,Potato,Desi,FAQ,26/04/2025,1160,1200,1180
"Uttar Pradesh",Pillibhit,Vishalpur,Wheat,Dara,Non-FAQ,26/04/2025,2425,2435,2430
"Uttar Pradesh",Pratapgarh,Pratapgarh,Apple,Delicious,Medium,26/04/2025,9900,10100,9950
"Uttar Pradesh",Pratapgarh,Pratapgarh,Cabbage,Cabbage,FAQ,26/04/2025,700,850,765
"Uttar Pradesh",Pratapgarh,Pratapgarh,Cauliflower,Cauliflower,FAQ,26/04/2025,900,1100,1000
"Uttar Pradesh",Pratapgarh,Pratapgarh,Garlic,Garlic,FAQ,26/04/2025,5900,6150,6000
"Uttar Pradesh",Pratapgarh,Pratapgarh,Grapes,White,Medium,26/04/2025,5800,6100,5900
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Green Chilli","Green Chilly",FAQ,26/04/2025,2000,2200,2080
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Mustard Oil","Mustard Oil",FAQ,26/04/2025,13300,13650,13450
"Uttar Pradesh",Prayagraj,Ajuha,Brinjal,Brinjal,FAQ,26/04/2025,1030,1180,1100
"Uttar Pradesh",Prayagraj,Allahabad,"Banana - Green","Banana - Green",FAQ,26/04/2025,1820,1950,1875
"Uttar Pradesh",Prayagraj,Allahabad,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,1900,2000,1935
"Uttar Pradesh",Prayagraj,Allahabad,Mango,Badami,Medium,26/04/2025,5650,5750,5700
"Uttar Pradesh",Prayagraj,Allahabad,Spinach,Spinach,FAQ,26/04/2025,1080,1185,1160
"Uttar Pradesh",Prayagraj,Allahabad,Wheat,Dara,FAQ,26/04/2025,2425,2500,2435
"Uttar Pradesh",Prayagraj,Jasra,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,790,900,850
"Uttar Pradesh",Raebarelli,Bachranwa,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,26/04/2025,11215,11250,11225
"Uttar Pradesh",Raebarelli,Bachranwa,"Jack Fruit","Jack Fruit",Medium,26/04/2025,2350,2450,2400
"Uttar Pradesh",Raebarelli,Jayas,Potato,Desi,FAQ,26/04/2025,1100,1300,1140
"Uttar Pradesh",Raebarelli,Lalganj,"Jack Fruit","Jack Fruit",Medium,26/04/2025,2300,2400,2350
"Uttar Pradesh",Raebarelli,Lalganj,Onion,Red,FAQ,26/04/2025,1250,1300,1275
"Uttar Pradesh",Raebarelli,Lalganj,Potato,Desi,FAQ,26/04/2025,1200,1300,1250
"Uttar Pradesh",Raebarelli,Lalganj,"Water Melon","Water Melon",Medium,26/04/2025,750,810,800
"Uttar Pradesh",Raebarelli,Raibareilly,"Barley (Jau)",Dara,FAQ,26/04/2025,2250,2300,2275
"Uttar Pradesh",Raebarelli,Raibareilly,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,2200,2300,2260
"Uttar Pradesh",Raebarelli,Raibareilly,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1000,1100,1050
"Uttar Pradesh",Raebarelli,Raibareilly,Brinjal,Round/Long,FAQ,26/04/2025,1350,1400,1375
"Uttar Pradesh",Raebarelli,Raibareilly,"Jack Fruit","Jack Fruit",Medium,26/04/2025,2500,2600,2550
"Uttar Pradesh",Raebarelli,Raibareilly,"Karbuja(Musk Melon)",Karbhuja,Medium,26/04/2025,1300,1400,1360
"Uttar Pradesh",Raebarelli,Raibareilly,Onion,Red,FAQ,26/04/2025,1360,1450,1400
"Uttar Pradesh",Raebarelli,Raibareilly,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,26/04/2025,2300,2400,2350
"Uttar Pradesh",Raebarelli,Raibareilly,Potato,Desi,FAQ,26/04/2025,1200,1300,1250
"Uttar Pradesh",Raebarelli,Salon,Wheat,Dara,Non-FAQ,26/04/2025,2455,2465,2460
"Uttar Pradesh",Rampur,Rampur,Banana,Desi(Bontha),Medium,26/04/2025,2810,2900,2850
"Uttar Pradesh",Rampur,Rampur,"Mousambi(Sweet Lime)",Mousambi,Medium,26/04/2025,3410,3500,3450
"Uttar Pradesh",Rampur,Rampur,Onion,Red,FAQ,26/04/2025,1240,1330,1280
"Uttar Pradesh",Rampur,Rampur,Potato,Desi,FAQ,26/04/2025,1070,1160,1110
"Uttar Pradesh",Rampur,Tanda(Rampur),"Jack Fruit","Jack Fruit",Large,26/04/2025,1500,1540,1520
"Uttar Pradesh",Saharanpur,Chutmalpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,26/04/2025,1000,1200,1100
"Uttar Pradesh",Saharanpur,Chutmalpur,"Green Chilli","Green Chilly",FAQ,26/04/2025,1500,1700,1600
"Uttar Pradesh",Saharanpur,Chutmalpur,Lemon,Lemon,FAQ,26/04/2025,2100,2300,2200
"Uttar Pradesh",Saharanpur,Chutmalpur,Pumpkin,Pumpkin,FAQ,26/04/2025,400,600,500
"Uttar Pradesh",Saharanpur,Saharanpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,26/04/2025,6700,7100,6900
"Uttar Pradesh",Saharanpur,Saharanpur,Carrot,Carrot,FAQ,26/04/2025,1400,1800,1600
"Uttar Pradesh",Saharanpur,Saharanpur,Gur(Jaggery),Yellow,FAQ,26/04/2025,3900,4300,4100
"Uttar Pradesh",Saharanpur,Saharanpur,Lemon,Lemon,FAQ,26/04/2025,7700,8300,8000
"Uttar Pradesh",Saharanpur,Saharanpur,Onion,Red,FAQ,26/04/2025,1150,1550,1350
"Uttar Pradesh",Saharanpur,Saharanpur,Rice,III,FAQ,26/04/2025,3250,3530,3400
"Uttar Pradesh",Saharanpur,Saharanpur,Tomato,Deshi,FAQ,26/04/2025,600,950,780
"Uttar Pradesh",Saharanpur,Saharanpur,Tomato,Hybrid,FAQ,26/04/2025,1000,1300,1150
"Uttar Pradesh",Sambhal,Bhehjoi,Potato,Potato,Non-FAQ,26/04/2025,700,710,705
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,"Bottle gourd","Bottle Gourd",FAQ,26/04/2025,1000,1200,1050
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Brinjal,Brinjal,FAQ,26/04/2025,600,800,700
"Uttar Pradesh",Shahjahanpur,Puwaha,Tomato,Hybrid,FAQ,26/04/2025,760,800,780
"Uttar Pradesh",Shahjahanpur,Puwaha,Wheat,Dara,Non-FAQ,26/04/2025,2447,2487,2467
"Uttar Pradesh",Shahjahanpur,Tilhar,"Green Chilli","Green Chilly",FAQ,26/04/2025,2250,2350,2300
"Uttar Pradesh",Shahjahanpur,Tilhar,Raddish,Raddish,FAQ,26/04/2025,1020,1100,1060
"Uttar Pradesh",Shahjahanpur,Tilhar,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,26/04/2025,2760,2860,2810
"Uttar Pradesh",Shahjahanpur,Tilhar,Tomato,Deshi,Non-FAQ,26/04/2025,520,600,560
"Uttar Pradesh",Shahjahanpur,Tilhar,Wheat,Dara,Non-FAQ,26/04/2025,2425,2500,2425
"Uttar Pradesh",Shamli,Kairana,Carrot,Carrot,FAQ,26/04/2025,1500,1600,1550
"Uttar Pradesh",Shamli,Kairana,"Green Chilli","Green Chilly",FAQ,26/04/2025,2700,2800,2750
"Uttar Pradesh",Shamli,Kairana,Lemon,Lemon,FAQ,26/04/2025,3900,4000,3950
"Uttar Pradesh",Shamli,Shamli,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,26/04/2025,7560,7640,7600
"Uttar Pradesh",Shamli,Shamli,Cucumbar(Kheera),Cucumbar,FAQ,26/04/2025,1120,1220,1170
"Uttar Pradesh",Shamli,Shamli,Ginger(Green),"Green Ginger",FAQ,26/04/2025,3950,4050,4000
"Uttar Pradesh",Shamli,Shamli,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,26/04/2025,9830,9920,9870
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,Non-FAQ,26/04/2025,850,950,900
"Uttar Pradesh","Siddharth Nagar",Naugarh,Orange,Nagpuri,Medium,26/04/2025,4810,4830,4820
"Uttar Pradesh","Siddharth Nagar",Naugarh,Rice,III,FAQ,26/04/2025,3340,3360,3350
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,Brinjal,Brinjal,FAQ,26/04/2025,1100,1120,1120
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,Potato,Desi,FAQ,26/04/2025,1100,1160,1120
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,Rice,III,FAQ,26/04/2025,2500,2530,2510
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Banana,Desi(Bontha),Small,26/04/2025,1100,1200,1150
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Firewood,Other,FAQ,26/04/2025,300,340,320
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Onion,Nasik,FAQ,26/04/2025,1250,1350,1300
